,date,star_group,text,sentiment
1295,2024-05-07,1,poor service per advertised paid large double quarter pounder deluxe meal vanilla milkshake apple pie instead got quarter pounder deluxe without mustard ketchup onion tomato two cheese slice mayonnaise lettuce apple pie sold made read discard time purchase,Negative
1296,2024-05-06,1,well went louth yesterdaya well went louth yesterday absolute joke left waiting hour one waited long finally came cold wrong wasnat offered refund wasnat right people queue either taking back asking refund waited hr avoid cost,Negative
1297,2024-05-05,1,company like scam people offa company like scam people aps want thing good bad work go business soon,Negative
1298,2024-05-06,1,macdonalds asda queensferrya macdonalds asda queensferry north wale waiting counter noticed employee drop scoop fry disgusting dirty floor proceeded pick scoop scoop fry bag without cleaning went counter asked refund received apology carefull people,Negative
1299,2024-05-03,1,meal late night meal late night came stone cold drink missing asked refund instead getting one took money drink,Negative
1300,2024-05-06,1,disabled older son disabled older son look forward week treat due diabetes one thing absolutely look forward mcflurry maybe time going use app leave travel even back plan machine break often idea trauma cause,Negative
1301,2024-05-06,1,donat donat big meal x yesterday annd recieved drink placed big bag giving illusion would drink inside customer service bad wonat help issue concerning avoid place cost,Negative
1302,2024-05-06,1,terrible went across thea terrible went across country nugget didnat bother making cu app gps terrible,Negative
1303,2024-05-06,1,clement attlee way branch portsmouth popped branch clement attlee way get something eat work place disgusting every single table stacked rubbish single table surface clean place ive never seen anything like staff rude started arguing saying got time clean much hygiene lack think understand impact could fast establishment real shame put photo review named shamed put photo facebook one word place disgusting,Negative
1304,2024-05-05,1,yate branch offer poor fooda yate branch offer poor even cheap point cook arrives chip raw still contact complaint process made long winded ensure people give never expect great considering cost worst ever experienced,Negative
1305,2024-04-27,1,last week brother aa last week brother meal craighsaw road aberdeen yesterday get fine pound long never ever eat get f k make space others look like new policy make money spoke manager clue incompetent people everywhere,Negative
1306,2024-05-05,1,delivery mya delivery husband unwell delivered freezing cold uber eats use donat care take responsibility either want hot definitely go elsewhere,Negative
1307,2024-05-04,1,staff rude unorganised staff rude unorganised girl front got rude ordering screen didnat ask table number table side service didnat even happen place practically empty yet dirty table coffee stain chair felt greasy terrible service,Negative
1308,2024-05-04,1,hour late guya hour late guy came push bike know one four year old use learn ride bike yeah get instead walking door rode bike door didnat hear upstairs didnat answer door proceeded get bike throw door multiple time made really loud bang opend door smiled really weirdly said thanks next time knock said take ure fatty rammed bike asked wanted tip said clearly service inappropriate closed door started banging historically since said take fatty got rather offended since christmas felt like become oversized plump trying go slimming journey wanted cheeky little maccies treat go way push bike pet rat crawled outside driver saw ran purpose got push bike picked started swinging air proceeded start jumping air saying killed rat got finally looked rather proud left noticed riding bike black recycling bin,Negative
1309,2024-05-04,1,metrocentre mcds vile totally vile never ever use mcds near cinema metro centre gateshead service shocking staff care always taste like sat hour big mc meal meal today bun burnt burger cold like card board chip vile staff walking around like zombie printer work get ticket toilet looked like something film train spotting place open location dyer place need closing vile,Negative
1310,2024-05-04,1,cold slow service cold slow service care bike delivery bloody disgraceful also allow tramp sit restaurant without buying anything,Negative
1311,2024-05-04,1,app app item missing delivery rang store told contact uber since issue refund rang uber eats issue refund either shocking customer service company using either,Negative
1312,2024-05-04,1,via app via app arrived missing item rang stated could pick item request refund via app app option request refund contact uber delivery state refund would take day money come within second refunded day shocking service,Negative
1313,2024-05-04,1,cricklewood cricklewood every time place something missing wrong staff waste space,Negative
1314,2024-05-03,1,staff staff service manager markham vale shocking got wrong admitted mistake expected u drive back round reorder something admitted wrong wrong given missing item manager brushed,Negative
1315,2024-05-02,1,chell make park upa chell make park double cheeseburger joked p,Negative
1316,2024-05-02,1,ice cream drink never gota ice cream drink never got came ready collection number name came went system lost money flip im going back tibshelf service station,Negative
1317,2024-05-02,1,incredible shrinking mcflurry visited local branch norwich barrett road two special mcflurry one normal sadly however seem everybody else word putting price reducing portion size amount ice cream cup almost invisible company going realise canat keep reducing portion size sadly platform wonat allow show photo could would see cup would float away air due lack ice cream would also like add itas incredibly dangerous allow mc delivery driver turn around entrance exit entrance onto wrong side dual carriageway,Negative
1318,2024-04-30,1,cold cold cold crap new bun shi long line macdonals opposite vanguard mall hour waiting manager staff told paid meal slip one staff gave paid told never saw camera paying hour waiting phoned mom way home tell want give came manger told mom misunderstanding gave u free ice cream chip want accused pay told wanted ignored child big people called shouting ran made never buy macdonals,Negative
1319,2024-03-16,1,disorganized self payment machine outa literally stealing customer placed app delivery total aps received delivery timely manner although drink fallen leaked uber eats driver missing item valued aps nearly half cost call speak uber eats accept complaint state shall receive refund within day get within min sum aps uber eats governed parameter set therefore correct amount refunded make make sense miss item delivery paid hard earned money accept missing refund half money literally stealing customer huge company like daily hundred customer mean making thousand pound literally fuming,Negative
1320,2024-05-01,1,literally stealing theira waited bloody min number got number called tried tell said wait like people complaining telling needed refund time angry hungry unimpressed,Negative
1321,2024-04-28,1,waited bloody min cross hand store open hour open refuse service,Negative
1322,2024-05-01,1,open hr cross hand stowmarket close based two review put google improvement best one big mac meal forget main item big mac drive back complain give burger replacement gone stone cold travel back get rest occasion forget half honestly worst around bos need employ competent people complain via email get look everyone know mean nothing done thought update thought would give try time since last went store need close store fast average waiting time minute per multiple customer store,Negative
1323,2024-04-30,1,cheery hospitable break try somewhere else would reputation lot good generous enough give extra hot water go double espresso larger cup required perhaps charge larger cup however coming whole load excuse necessary buy tea well use teabag could give shot hot water question wanting enough take bath ever going mcd especially totthill service newbury need care plenty customer,Negative
1324,2024-04-30,1,cannock road stupid hell iad give zero canat everytime cannock road wolverhampton restaurant something wrong iave someone elseas ordertoday used point via mcdelivery charged extra small fee service fee amongst everything else canat get right sugar stirrer napkin look drink half cup top hot water make want eat every establishment effort anything work care paying customer,Negative
1325,2024-04-29,1,handsworth sheffield handsworth sheffield still incredibly bad sack manager franchizee q pounder deluxe pickle strawberry shake galaxy caramel pie received q pounder xtra pickle even deluxe burger fry strange black bit totally caked look dirty wrong galaxy pie time stamp sent apple care submit another refund maybe one day learn get right charging high price,Negative
1326,2024-04-29,1,today expecting well presenteda today expecting well presented tripe cheeseburger knowledge opened burger horrendously put together tasted like somebody dragged ball itnot impressed signed r p,Negative
1327,2024-04-29,1,culver house cross cardiffthis absolutely disgusting way treat customer phone phoned due missing item response oh well problem,Negative
1328,2024-04-29,1,macdonalds appa macdonalds app received wrong said contact uber eats refund joy avoid help,Negative
1329,2024-04-28,1,worst staff ever donat give monkeysa worst staff ever donat give monkey absolutely disgusting seem interested giving delivery driver first joke shame awful going ever,Negative
1330,2024-04-28,1,advertise advertise stopped tried doubble quarter pounder meal told stopped caerphilly branch today advertising,Negative
1331,2024-04-28,1,mc donalds increased pricesa mc donalds increased price lot lowered burger portion size absolutely ridiculous,Negative
1332,2024-04-28,1,waited hour napkin waited hour napkin finally came didnat even give one time arestauranta closing got close saw sign saying atreat person respect would like treated obviously forgot put april fool joke,Negative
1333,2024-04-28,1,haldon hill haldon hill absolutely vile visit today every table unoccupied filthy floor front back absolutely covered rubbish greasy asked member staff clean table u grunted threw dirty cloth site always staffed filthy dirty long wait staff miserable need lesson customer service aware cheap cheerful fast place none word describe anymore cheap anymore staff cheerful definitely fast photo unsanitary mess taken sent environmental health accept bit mess unbelievable,Negative
1334,2024-04-27,1,delivery oh delivery never get right even always stone cold last night exception totally wrong cold enough make think removed fridge certain even restaurant next door would still stone cold delivered fail see profitable slightest definitely good customer relation never,Negative
1335,2024-04-27,1,dire bothered dire bothered runcorn dire since home delivery seem take priority drive store car waiting min mcdeliveries time ridiculous care make,Negative
1336,2024-04-28,1,macdonalds blaydon tyne continuesa macdonalds blaydon tyne continues successfully easily worst service north east porridge coffee sent bay offered wrong asked sure waited bay minute young girl bring porridge people bay opened window explained ask coffee replied barage abuse ad saying fault got wrong mi urw wait hubby go inside coffee receive ni apology coffee plonked front irritation training customer service already assessed complaint team worked month back old way new staff trained properly given support sorry go long way,Negative
1337,2024-04-25,1,cold missing item oura cold missing item mcdelivery contacted restaurant passed blame uber although restaurant partly picked supplied warm please use mcdelivery service substandard,Negative
1338,2024-04-27,1,sevenoaks mc donalds ummmmm sevenoaks mc donalds ummmmmabsolutely terrible terrible month definitely fast absolutely cold brought think eat uber eats killing restaurant get served customer actually restaurant,Negative
1339,2024-04-27,1,delivery arrived late freezinga delivery arrived late freezing cold absolute disgrace,Negative
1340,2024-04-27,1,missing item delivery missing item delivery told phone uber refund missing item use usually cold,Negative
1341,2024-04-27,1,ubereat fraud big mac qtr pounder meal macdonald charged aps firstly delivery driver left floor without knocking ringing door bell secondly quarter pounder burger missing meal called number asked go uber eats app managed get number called ubereats putting hold minute told looked account inline refund policy give refund could give exact explanation replace refund item kept repeating crap asked speak manager repeated crap said also dont complaint procedure still shocked response second time got wrong could access app got branch asked come branch uber eats working together cheat customer disputing transaction bank hungry upset never,Negative
1342,2024-04-27,1,waste time wrong chicken big mac put bun mcplant requested without coeliac disease abysmal service hailsham bypass guy also rude refused give refund complete shamble,Negative
1343,2024-04-27,1,lose lucas st huddersfield rd oldham ol bywe visited drive grandson saturday th april pm placing amounting around aps given drink asked wait grill parking bay still waiting youngest grandson needed toilet husband took inside finally emerged minute later said lost find trace said would sort extra cost husband waited counter time still wrong fry chicken dipper cold burger lukewarm napkin bag would love hear management comment review,Negative
1344,2024-04-27,1,even ordereda even cheese burger meal rwcieved drink instead absolutely disgusting customer service like take money deliver,Negative
1345,2024-04-27,1,rushall continues thea rushall continues worst branch ever visited though local one time incorrect staff slow approach counter ask question several staff member completely ignore dreadful quicker easier asked customer make serve also frappe machine always working branch get one like sometime seeing changing anytime soon,Negative
1346,2024-04-27,1,use mcdelivery use mcdelivery two missing item advises call delivery company uber eats case refunded due policy see anywhere get help infuriating,Negative
1347,2024-04-26,1,absolute garbage absolute garbage tyson fury punch every burger across kitchen kitchen staff chuckle brother sourced third world country service appalling worst fast company world,Negative
1348,2024-04-27,1,third time visiting east grinsteada third time visiting east grinstead branch third time cold time wait cold noticing stone cold driven basic problem could easily resolved adequate management,Negative
1349,2024-04-27,1,strawberry milshake banana ima strawberry milshake banana im alergic banana im stuck toilet im meant work,Negative
1350,2024-04-23,1,hello hello hello,Negative
1351,2024-04-27,1,utter rubbish mc donald bromborough finally lost business left waiting bay area minute basic receipt given ask receipt got home realised receipt chicken nugget cold cheese bite chip people beeping wait car behind served ask wait told staffed case please close would better home make something quicker warm returning happened fed,Negative
1352,2024-04-26,1,made using sa made using app taken minute arrive changed driver twice arrived cold also burger missing big mac bun top tried contact someone explain happened given number contact uber one delivery personally think delivery cold missing burger incomplete cockleberry restaurant,Negative
1353,2024-04-26,1,get worse chicken nugget sauce straw milkshake drink cold mac donaldas actually understand reducing size produce probably eat every month shocking rubbish donat care make money look review,Negative
1354,2024-04-23,1,mc donaldas glyn neath sanz wenta mc donaldas glyn neath sanz went rd april drive thru open closed put big bin across car park full space l need disabled spot need extra room wasnat one free got disabled space thatas enough stay car enough room get wheelchair beside car husband went waiting min came back car find one big mac special extra onion missing went sorry made made l waited give son ask extra onion yes hardly burger bit onion big mac hardley mac sauce found dry spending hit miss good meal good meal week itas seems staff need training make big mac reported head office listened l said told like given voucher medium meal try another store,Negative
1355,2024-04-25,1,doesnat deserve star dragon villea doesnat deserve star dragon ville got sauce burger niece allergic got fry got milk shake took time get threw horrid said nowt could,Negative
1356,2024-04-25,1,delivery wrong house delivery wrong house kid party get refund ended driving kfc better anyways recommend using,Negative
1357,2024-04-25,1,guildford rubbish guildford rubbish breakfast sandwich got bacon sandwich instead called manager hung straight away rubbish customer service,Negative
1358,2024-04-24,1,poor service poor service unprofessional service never come back stoke trent mc waste time money,Negative
1359,2024-04-15,1,done fooda done recently increased price even worse quality taste like garbage threw recent double cheeseburger mayo chicken bin tasted discussing new recipe dry anything bun also burnt chicken tough old boot see done rest menu including big mac iconic meal completely ruined yet new ad say taste even better load tosh one visiting messed menu much absolutely ruining charging even completely tasteless rubbish,Negative
1360,2024-04-23,1,appalling earth company still going many time wrong missing item delivering went got sauce still missing wrong size meal missing portion fry seems country wide looking review,Negative
1361,2024-04-23,1,waited minute collect oura waited minute collect meal sit eat chip cold took back boy went sight gave cold chip back burger cold sloppy tomato bun year since last visit terrible never,Negative
1362,2024-04-23,1,total expensive rubbish total expensive rubbish look nothing like photograph taste rubbish,Negative
1363,2024-04-11,1,meal hell quite frankly meal hell fruit bag young boy wearing nike attempted rob thought oh well handed money finally arrived hour wait time fruit bag ripped contained nothing gave benefit doubt fruit pretty hard come nowadays found toenail milk hit roof marched till demanded refund met horrendous staff rude ignorant altogether bad eventually gave cold soggy box chip would recommend way shape form,Negative
1364,2024-04-13,1,southport ocean plaza macdonald thought online let know restaurant thinking ordering min away would bit quicker got must waited least min slow understatement number eventually came board eventually left board still ended waiting also know number work like think go number number coming patient go,Negative
1365,2024-04-22,1,mc donaldas high street southampton rubbish chip cold rock hard chip cold apple pie apple pie never cold one,Negative
1366,2024-04-22,1,went craiglinn park road went craiglinn park road decided give second chance terrible previous experience double sausage egg mcmuffin meal hash brown cold bap absolutely swimming grease exaggerating say grease running wrapper arm absolutely disgusting avoid craiglinn restaurant cost,Negative
1367,2024-04-22,1,breakfast time didnat get app,Negative
1368,2024-04-21,1,could give star would could give star would made monday gatwick arrived missing burger gave another chance today sunday time whole meal missing called uber eats complain told take feedback canat offer refund,Negative
1369,2024-04-21,1,wish could vote wish could vote wrong sent sauce including one paid wrap bacon despite daughter allergic contact number call delivery driver threw husband face called discus uber driver abusive threatening rude never cold thanks alot uber never use either,Negative
1370,2024-04-21,1,waste space bristol aspect friend warned always miss something lo behold missed something f ing ridiculous ai customer service probably worst customer service ever,Negative
1371,2024-04-21,1,morecambe absolutelya morecambe absolutely awful every single time go get asked park wait car park always full dangerous little area people trying get onto drive fed last visit asked lady window issue said sorry made ready supposed fast establishment got talking man finally brought minute said horrible place work hated say alot really absolutely awful service round,Negative
1372,2024-04-20,1,went went fishpond bristol known positive experience navigate five push bike parked inside restaurant minute later got went home one daughter mccrispy meal opened mccrispy find top bun also mcspicy piece chicken daughter chicken select got box cheese bit decided eat box came tasty top wife cappuccino cold would advise everyone avoid worst experience definitely mclove worst aps ever spent,Negative
1373,2024-04-21,1,mother two burger yet theya mother two burger yet come employee said refund quite upset family nothing eat hopping acknowledge poor quality staff member thank reading review,Negative
1374,2024-04-21,1,snowhill wakefield thea snowhill wakefield incompetent ever every time missing item say sorry phone eat refund take second check correct send dont numpties,Negative
1375,2024-04-17,1,absolute disgusting botha absolute disgusting lombardy park store uber eats placed app delivered uber eats store didnat include burger drink spilt app trash instructs call uber eats number spoke people manager reading exact script saying unable issue refund system tell contact turn replying refund system contact uber eats bunch liar moreover spent hour trying contact someone help even lombardy park store let number ring tried different day nothing go review online store notorious missing item delivery seems intentional ponzu scheme need investigated braking contract customer give back full refund crap experience,Negative
1376,2024-04-21,1,usually never write review anda usually never write review seam get better double quarter pound deluxe plain double quarter pounder quarter pounder deluxe came plain every time come thereas always something missing one time big bag bacon came bacon another time came bacon salad time sauce missing seriously make sure actually provide customer paying cause paying burger cost get less poor service,Negative
1377,2024-04-21,1,crap eating stone cold breakfast slurping room temperature coffee half spilled switch island guarantee even charge make wait hour mc luvin,Negative
1378,2024-04-21,1,waste time waited line drive minute get window find pancake intend coming anymore complete waste time terrible service waste time worst experience purchase ever,Negative
1379,2024-04-20,1,staff legitimate melt staff legitimate melt asked big mac burger came big mac sauce pswhats point big mac big mac sauce left plane dry burger cheese abslutley pathetic also asked happy meal cold clearly sat time also mum mayo chicken legit cardboard need step game getting ridiculous,Negative
1380,2024-04-20,1,macdonalds drip could give zero star would kidderminster macdonalds worcester rd joke minute mcflurrys sat waiting drive thur waiting served car pa next moan machine told hear glad big drip seem care stupid uber eats delivery yes right driver business insurance,Negative
1381,2024-04-20,1,plumstead againa plumstead missed item wrong fascinating call stuff clue anything cut phone fry ice cold burger main meal taking money never recive absolutely disgusting attitude lazy rude worst service ever close place worker work farm pig co belong fuming,Negative
1382,2024-04-05,1,swindonorbital shoppinga swindonorbital shopping centre teamed uber eats shocking cold verytime thatas get right chicken sandwich chip milkshake mother town aps delivered cold happy meal yes got happy meal said problem passing uber eats couldnat give rat poor customer service never gon na uber app removed never gon na use,Negative
1383,2024-04-20,1,yet stafford yet macdonalds stafford ask extra syrup birthday breakfast treat iam lied saying itas bag spent aps treated like schmuk,Negative
1384,2024-04-19,1,poor poor non consistent hot chocolate get watered chocolate took back get replacement another hot chocolate tasted like water online customer service non existent take money provide rubbish,Negative
1385,2024-04-20,1,poor poor working night shift paramedic decided try stafford hope improved place filthy wrapper everywhere bought double quaterpounder deluxe cold horrible chip freezing coke tasted wrong shame cost aps edible ended bin never ever eat,Negative
1386,2024-04-19,1,empty yet slow make empty yet slow make burger chicken mayo burger bacon got piece bread chicken lettuce one small strip bacon mayo top burger inside burger like ment top burger hardly sauce,Negative
1387,2024-04-19,1,mcdelivery literally worsta mcdelivery literally worst service possible wrong everytime cheack charge service fee delivery oh good luck trying get money back blame uber uber blame shocking,Negative
1388,2024-04-19,1,missing item yet yet placed online yet something missing yet contact kempston interchange restaurant yet pa blame onto delivery service forgive incorrect employee put bag seal bag make complaint delivery service take responsibility stop infuriating people make mistake first time let delivery service awful attitude,Negative
1389,2024-04-18,1,mc uk worst world hi everyone dont even know wherre began start really love burger mc donalds since kid parrents took mc donalds incredibly happy good looking tasty since live uk tell tried couple mc donalds restaurant mostly worst come totally dry ugly used something totally different friend slovakia working manager mc knew rule strict minute thrown away bin uk get dry bun dry meet small salad u barely see look tate like taken bin chance eat mc country durring life unfortunately say mc donalds uk worst ever tasted worldwide guess culture different priority whatever brand everywhere,Negative
1390,2024-03-22,1,someone persuaded try aa someone persuaded try big mac friesagainst better judgement however thought go let try say disgusting burger tasteless explains covered relish cheap bun fry omg cold soggy never sure serious note drive car full kid eating probably time week full salt fat god know else really good burger place manchester ok expensive long run better option,Negative
1391,2024-04-18,1,llanelli always make youa llanelli always make go round,Negative
1392,2024-04-18,1,happened paignton today happened paignton today even get place stood front counter minute one acknowledged waiting person staff busy kitchen looked claustrophobic work battery hen would room perhaps perhaps short staffed management need hire went elsewhere,Negative
1393,2024-04-17,1,maccies bad right want stupid maccies wont come house aint got car come one wont come cefn mawr money god sake man get grip rat next time come cefn family nit even star flipping star rat,Negative
1394,2024-04-17,1,macdonalds delivery get half macdonalds online half delivered mistake happen last wrong item missing called washington tyne wear branch report staff bothered give solution one every month stopped ordering,Negative
1395,2024-04-17,1,every store walsall uk seems absolutely atrocious every single time cold evening night mention freshness fry hard cold morning mcmuffins hard overcooked shell overcooked sausage greasy hell one walsall area competent cook clearly worse management hiring fool cant go drive thru pushbike car sight cause health safety ceo maccies need seriously consider change every store staff member cause matter go uk seems quality competence staff heavily lacking,Negative
1396,2024-04-16,1,deem satisfyinga deem satisfying large banana milkshake absolute poor seevice ashington branch,Negative
1397,2024-04-16,1,bad hygienic restraunt fly flying around whilst trying eat happy allergic fly come serious rash go e,Negative
1398,2024-04-16,1,new taste big mac suck new taste big mac suck first big mac tasted different normal bun taste like cheap bread canat put finger else changed didnat taste amore isha gave half way wonat ordering,Negative
1399,2024-04-15,1,chorley macdonalds went chorley macdonalds company run slow service staff seem leadership evening one staff member particularly rude customer also like macdonalds begin experience reinforced dislike wont entering premise againparticularly ran company,Negative
1400,2024-04-16,1,racist towards white female old woman service appalling stood thirty minute waiting served child working cashier called white fat bimbo refused serve white skin,Negative
1401,2024-04-15,1,iam sad didnat card used counter finished telling cashier proceeded call obese asked ever fat farm iam cry,Negative
1402,2024-04-12,1,like living dictatorship drink winning sip thing l went use appalled discover offering zero sugar complained blatant discrimination normal people trying take away right want proper drink decide responded deleted app l use takeaway right choose removed,Negative
1403,2024-04-16,1,single english person serving single english person serving min probably min old chip served company hour one still going beyond,Negative
1404,2024-04-15,1,chelmsley wood chelmsley wood unbelievable bad branch serving thatas cold may well cooked thrown together much care rabid baboon would take incredible branch remains business staff couldnat care less,Negative
1405,2024-04-11,1,slow service explanationa slow service explanation apology,Negative
1406,2024-04-15,1,uber arrived missinga uber arrived missing part milky coffee driver went back collect coffee return number need,Negative
1407,2024-04-14,1,possibly worst mcdonaldasa possibly worst iave ever iam believer trying place time give benefit doubt time iave disappointed always stone cold itas wrapped like itas flung around store gherkin burger appreciating deal breaker thatas thing least big mac cheese double cheese burger weare always made wait top get told thing like awe donat large cupsa aweare milkshakesa awe donat standard size burgersa donat see poor stock management inflicted customer choice branch improves might well close itas pointless visit absolutely dog awful,Negative
1408,2024-04-14,1,mcdeliverys policy unable helpa mcdeliverys policy unable help item turn refuse refund driver rude customer service useless mention ur rarely turn warm,Negative
1409,2024-04-04,1,happened size quality husband mc donald age queued exmouth drive placed problem easter holiday expected busy told park wait manic carpark arrived minute later apology could understand holiday time however disappointing cheeseburger small bun size flat edible husband chicken burger dry fry incipid basically tasteless hardly salt apple pie took age still good rush back used look forward mc donald burger meal,Negative
1410,2024-04-13,1,every time every time fromthe warwick branch cold yesterday burger fry cold roll tasted stale sometimes wrong wonat ordering,Negative
1411,2024-04-14,1,bother going absolutely appalling yet service terrible cancelled waiting minute year old upset,Negative
1412,2024-04-12,1,unhygienic maccies garret green birmingham well say dont go unhygienic stopped use bathroom washing hand member staff came toilet wash hand walked straight door shockd c r c r c r c,Negative
1413,2024-04-13,1,promotional sip cup promotional sip cup get one went high street aheffield giving normal cup instead promotional one looked around table mw sat one pathetic,Negative
1414,2024-04-13,1,sleaford holdingham roundabout sleaford holdingham roundaboutlincoln roadsleaford ng np bought hot chocolate aps total gave aps received aps penny coin girl came serve u scratching private filthy yellow viz jacket handed handful p coin receipt counted coin aps short spoke another woman said count till came back basically told lying got another called manager even worse st also accusing lying saying till correct eventually refunded money hot choc refuse accused lying st female got change wrong count many others got wrong also long day need arguing idiot sure nothing complaint big corporation care also useless garbage virtual assistant page let put enough word finish one need say also put pound sign message system system useless rude staff,Negative
1415,2024-04-13,1,give star round could relating oakleaf close rainworth mansfield nottinghamshire ng hl uk absolutely disgusted place last night called police apparently slurring word drive speaker three police car turned dread think much exaggerated slurred word put wow even happy jolly talk nowadays absolutely passed breathalyser parked walked complain said sorry pack fresh definitely per police man even confused called absolutely joke,Negative
1416,2024-04-13,1,chaos poor management fosse park wow happened macdonalds fosse park leicester waiting served minute tried buy cup tea young person serving difficulty understanding request cup tea long would take asking time finally said whatever board minute chaos poor management spring mind bother waiting tea,Negative
1417,2024-04-13,1,wall island lichfield wall island lichfield went drive thru payed told wait bay cause ready cause said short staffed carpark full employee tray bag trying give customer waiting pitiful watch asked long expected wait minute said knew true want tray walking round carpark refund drink still make change suppose usually turn midnight ish weekend serve cause till updating better restraint one,Negative
1418,2024-04-12,1,fuming happy went family disgusted management treated sister ignored clearly issue app swore told f went ask parking store watched like criminal even swore year old daughter bang took many photo one phone even sister car registration wow way talking customer itthese manager need sack done sister many people done ceo let get away whole franchise go bust,Negative
1419,2024-04-12,1,sauce dispenser breakfast muffin tasted bit weird today upon closer inspection realised ketchup put ketchup dispenser tasted bit like tangy sour smelt bit aswell told staff told fine anyway didnt take another bite warning everyone using check sauce put completely sutton high street surrey,Negative
1420,2024-04-12,1,yet another wring yet anoter wrong hamburger come plain nothing burger hamburger medium fry stuff even get go drive utterly useless get simple correct never rang complain slammed phone chorley mcd need shutting,Negative
1421,2024-04-10,1,never set foot village first time ordering eating one joke receipt time stamp arrived priority delivery imagine cold looked like pressed packing looked amazement double cheeseburger one inch height extra bacon first thought michael douglas film falling first last time eat luckily kid eating ever get great big zero trust pilot option zero star place deserve even one,Negative
1422,2024-04-11,1,michael douglas falling app delivery dearn valley arrived double quarter pounder missing st time happened either itas ridiculous canat simple get right sending delivery,Negative
1423,2024-04-11,1,app delivery dearna colton worse ive ever staff always get wrong rude dont care customer manager need sacking allowing people park spot shouldnt customer cant use tell member dont care,Negative
1424,2024-04-11,1,colton worse mcdonaldsa give dog disgusting customer service,Negative
1425,2024-04-10,1,give dog never visit company involved scam partnering parking company smartparking poor signage car park restaurant mean motoring blissfully unaware min parking restriction heathrow branch blissfully unaware parking notice pop letterbox week later complete scam especially make sure customer aware viewed immoral company love fleece customer,Negative
1427,2024-04-10,1,complete rubbish experience delivery absolutely shocking took around hour tasted terrible never ordering mac donaldas suggest donat terrible business,Negative
1428,2024-04-10,1,delivery absolutely shocking longer standard year understand much smaller portion costing money happened longer add ingredient used year gave flavour taste gone enjoyment gone spoke manager one restaurant said h decided cut back everything given aps voucher buy anything returned actually disgusting,Negative
1429,2024-04-04,1,longer thea brand declining year uk finally point probably go long long time ingredient taste match anything remember early noughties cost reflection get worse thing bad stomach poor feeling get day coffee hot drink watery poor inconsistent flat white latte milky service wise restaurant gone single counter uber collection style desk front take away customer service yes electronic touch board make ordering easier trying hail staff resolve problem get dirty table clean ask sauce pain time big mac chicken sandwich saw size increase,Negative
1430,2024-04-06,1,brand declininga omg southport sea front miserable place zero service poorly made served manager staff need happier point yeah morning even normally go burger king real great price service smile know bun shunk tell oversized sausage patty went place open toilet ho yeah restaurant dirty miserable manger cleaning duty bin needed emptying self serve area needed restocking sure used better horrible chemical taste mouth bothering,Negative
1431,2024-04-10,1,omg southport seaa delivery partnered uber absolutely appalling service customer service team arrogant moment answered call impersonated manager placing hold min received mcrispy burger chip freezing cold soggy two melted mcflurries called uber per app told nothing could received word reasonable time dispute long waited minute fact freezing cold received ice cream totally melted clearly sitting collected using service fd,Negative
1432,2024-04-09,1,delivery partnered ubera app seemed work fine got queue asked ahave app todaya replied yes itas slow girl said oh itas broke canat loyalty drink got queue drive nothing pretty fed customer staff great though said slammed window stafford street wolverhampton,Negative
1433,2024-04-09,1,staff couldnat care less tonight meal delivery arrived burger missing phoned restaurant told member staff forgot put item go pick otherwise get touch eat never use almond road ever,Negative
1434,2024-04-08,1,almond road leicester visited london king cross branch wish hadnat packed inside waited age place find least worry wait even longer seemed reason made set larger meal request arrived even though earlier worried would miss departing train grabbed bag quickly eat cold bland meal way station theyad managed put bacon chicken burger served together separate cheeseburger stone cold warm absolutely stone cold add fact gent toilet facility amounted one single solitary cubicle people get idea ill thought venue seems lack almost everything youad expect weare loving weare actually,Negative
1435,2024-04-07,1,wonder king cross purchased box chicken nugget fry delivery usual arrived cold despite less mile away rowlandsway wythenshawe uber always collect restaurant altrincham road much away nugget supposed chicken breast one delivery definitely chicken breast cheap kind get aps bag farm definitely processed rather chicken breast claim absolutely disgusting tasteless obviously cutting corner maximise profit kid eat rubbish ashamed wish could give zero star,Negative
1436,2024-04-05,1,processed chicken nugget used app try idea ubereats delivering peep touched already awful experience ubereats yr ago never used hey ho hoped best driver left restaurant pm tracker part app activated watched guy drive around got text pm saying next delivery point already car min lived minute away location got pm guy bother reading delivery note ended wrong address messaged say outside phoned apology nothing told walk road find outside number would say repeat said late night could see tracker wrong road told correct direction hung without saying sorry ok assumed coming waited min move location rang back told come find meet told lone female safety need deliver correct address stated walking dark street searching stranger car basically refused come correct address min held hostage wrong address rang ubereats directly get phone happening told customer service exact scenario unfolding held hostage road unless went got pm driver finally knocked door ubereats customer service could hear min speaker phone customer service agent tried claim hear anything driver speak word walked away opened bag told person phone cold milkshake mcflurrys completely melted like water uber eats hide behind delivered within latest estimate arrival like stuck traffic genuinely road wanting walk car middle night something wrong customer service agent refunded u cold melted longer edible said thing delivered within latest estimate time also hung driver customer service agent hung rudest thing customer uber eats might well save money getting rid customer service department seeing zero customer service happens play voice telling customer go f pretty much took money held hostage min completely ruined refused refund money left anything else go bed hungry actually still shock urge everyone jump deliveroo zero problem driver really nice polite actually communicate ask walk dark street find also cheaper fee obviously sad story people boycott improve customer service billion restaurant make go decent delivery company customer service section app redirects ubereats one take responsibility steal money give quality return,Negative
